"","site_name","station_name","date","latitude","longitude","period","air_temp_mean","air_temp_max","air_temp_min","precip_mean","precip_max","precip_total","precip_max_hourly_mean","precip_max_hourly_max","relative_humidity_mean","relative_humidity_max","relative_humidity_min","atmospheric_pressure_mean","atmospheric_pressure_max","atmospheric_pressure_min","battery_percent_mean","battery_percent_max","battery_percent_min"
"1","acacia","upepo",2021-09-29,-3.2325648,35.509532,3,20.119375,26.85,14.25,0.1,4.8,4.8,4.25,204,0.590862902651845,0.829716136485334,0.384438119081336,81.9583333333333,82.14,81.74,93.5416666666667,100,86
"2","acacia","upepo",2021-09-30,-3.2325648,35.509532,3,18.48875,24.33,14.29,0,0,0,0,0,0.707140394620221,0.912354872707648,0.508404568057911,81.9970833333333,82.32,81.69,100,100,100
"3","acacia","upepo",2021-10-01,-3.2325648,35.509532,3,19.1675,25.05,14.67,0,0,0,0,0,0.585893624197849,0.803296745901075,0.364023935309473,81.9635416666667,82.17,81.78,100,100,100
"4","acacia","upepo",2021-10-02,-3.2325648,35.509532,3,19.1433333333333,25.82,13.36,0,0,0,0,0,0.566806565932175,0.786941081825253,0.356320067281115,81.890625,82.05,81.67,100,100,100
"5","acacia","upepo",2021-10-03,-3.2325648,35.509532,3,20.264375,26.69,14.73,0,0,0,0,0,0.571054984046681,0.788338380161648,0.364323925084021,81.9239583333333,82.09,81.74,100,100,100
"6","acacia","upepo",2021-10-04,-3.2325648,35.509532,3,21.018125,28.31,13.59,0,0,0,0,0,0.524622410512905,0.79724088345084,0.271223387706725,81.9379166666667,82.09,81.7,100,100,100
"7","acacia","upepo",2021-10-05,-3.2325648,35.509532,3,19.8566666666667,25.97,14.01,0,0,0,0,0,0.55028705644142,0.782036375561617,0.350005571230144,81.9741666666667,82.14,81.79,100,100,100
"8","acacia","upepo",2021-10-06,-3.2325648,35.509532,3,19.728125,26.48,13.53,0,0,0,0,0,0.533082649887419,0.805192219258139,0.346159419390991,81.9733333333333,82.13,81.77,100,100,100
"9","acacia","upepo",2021-10-07,-3.2325648,35.509532,3,20.5839583333333,27.09,13.35,0,0,0,0,0,0.447177836611605,0.679191544561783,0.256555322694929,81.9966666666667,82.21,81.75,100,100,100
"10","acacia","upepo",2021-10-08,-3.2325648,35.509532,3,20.4239583333333,26.81,14.6,0,0,0,0,0,0.570565241872727,0.795710359065804,0.403504008594468,81.9204166666667,82.05,81.72,100,100,100
"11","acacia","upepo",2021-10-09,-3.2325648,35.509532,3,19.4102083333333,25.14,15.36,0,0,0,0,0,0.675682690117529,0.896717642652191,0.443867958280045,81.9745833333333,82.28,81.77,100,100,100
"12","acacia","upepo",2021-10-10,-3.2325648,35.509532,3,20.0841666666667,26.23,16.03,0,0,0,0,0,0.651308473982539,0.851506230924145,0.440163284610728,81.9945833333333,82.16,81.81,100,100,100
"13","acacia","upepo",2021-10-11,-3.2325648,35.509532,3,17.6033333333333,23.14,14.61,0,0,0,0,0,0.679660624439659,0.836207896755334,0.466549786750963,82.0772916666667,82.37,81.88,100,100,100
"14","acacia","upepo",2021-10-12,-3.2325648,35.509532,3,19.1233333333333,25.1,13.88,0,0,0,0,0,0.474805129912857,0.672694826997098,0.314301133859967,82.0658333333333,82.29,81.82,100,100,100
"15","acacia","upepo",2021-10-13,-3.2325648,35.509532,3,18.9366666666667,24.28,15.55,0,0,0,0,0,0.632810930462164,0.770621650676537,0.464952484489234,82.03125,82.19,81.84,100,100,100
"16","acacia","upepo",2021-10-14,-3.2325648,35.509532,3,19.5375,25,15.23,0,0,0,0,0,0.640034171805803,0.849438937529562,0.433277223934054,82.05,82.33,81.82,100,100,100
"17","acacia","upepo",2021-10-15,-3.2325648,35.509532,3,20.4858333333333,26.05,15.45,0,0,0,0,0,0.608195323606798,0.87976922950431,0.425132515392575,82.0089583333333,82.34,81.79,100,100,100
"18","acacia","upepo",2021-10-16,-3.2325648,35.509532,3,21.1108333333333,26.88,16.91,0,0,0,0,0,0.605843327979097,0.79786086562857,0.403505571787871,81.8789583333333,82.03,81.64,100,100,100
"19","acacia","upepo",2021-10-17,-3.2325648,35.509532,3,20.95125,28.56,13.46,0,0,0,0,0,0.560193659136834,0.792348832788855,0.335589865816902,81.8458333333333,82.01,81.62,100,100,100
"20","acacia","upepo",2021-10-18,-3.2325648,35.509532,3,19.8897916666667,26.85,15.09,0,0,0,0,0,0.65485634883879,0.861734321397033,0.440207124573989,81.891875,82.17,81.66,100,100,100
"21","acacia","upepo",2021-10-19,-3.2325648,35.509532,3,19.2554166666667,24.5,15.41,0,0,0,0,0,0.678022249848905,0.853420381051033,0.491409891548545,82.0216666666667,82.19,81.82,100,100,100
"22","acacia","upepo",2021-10-20,-3.2325648,35.509532,3,18.6245833333333,23.97,15.44,0,0,0,0,0,0.69510419550406,0.87132074138487,0.481410238614064,82.124375,82.39,81.92,100,100,100
"23","acacia","upepo",2021-10-21,-3.2325648,35.509532,3,19.1466666666667,24.51,14.5,0,0,0,0,0,0.63983066610351,0.86610631814372,0.435499474141855,82.1177083333333,82.34,81.88,100,100,100
"24","acacia","upepo",2021-10-22,-3.2325648,35.509532,3,19.68625,25.08,14.96,0,0,0,0,0,0.609382106116118,0.801952104083495,0.450302097391514,82.0966666666667,82.23,81.9,100,100,100
"25","acacia","upepo",2021-10-23,-3.2325648,35.509532,3,21.36375,27.87,14.67,0,0,0,0,0,0.552122417322972,0.791275362923096,0.35654177161691,82.1045833333333,82.25,81.89,100,100,100
"26","acacia","upepo",2021-10-24,-3.2325648,35.509532,3,21.6664583333333,28.68,15.41,0,0,0,0,0,0.527095332084054,0.751080388206612,0.337710402117921,82.01,82.19,81.83,100,100,100
"27","acacia","upepo",2021-10-25,-3.2325648,35.509532,3,21.7141666666667,29.01,15.27,0,0,0,0,0,0.521098596755245,0.798234413201092,0.289263833520492,82.041875,82.2,81.82,100,100,100
"28","acacia","upepo",2021-10-26,-3.2325648,35.509532,3,21.0145833333333,26.83,15.84,0,0,0,0,0,0.553468324361552,0.777624572965809,0.368451882390034,82.0954166666667,82.31,81.94,100,100,100
"29","acacia","upepo",2021-10-27,-3.2325648,35.509532,3,19.3445833333333,25.66,15.83,0,0,0,0,0,0.654304125772038,0.793632348926729,0.411401415504852,82.1629166666667,82.38,81.89,100,100,100
"30","acacia","upepo",2021-10-28,-3.2325648,35.509532,3,20.2508333333333,25.68,15.55,0,0,0,0,0,0.550461973108344,0.83655990662111,0.373251658444579,82.0452083333333,82.24,81.81,100,100,100
"31","acacia","upepo",2021-10-29,-3.2325648,35.509532,3,20.3016666666667,26.55,15.19,0,0,0,0,0,0.591162432491829,0.780122663744805,0.426784172453352,81.9152083333333,82.08,81.74,100,100,100
"32","acacia","upepo",2021-10-30,-3.2325648,35.509532,3,20.895,26.85,14.54,0,0,0,0,0,0.595240710131919,0.831226303031622,0.427642121431507,81.9014583333333,82.04,81.7,100,100,100
"33","acacia","upepo",2021-10-31,-3.2325648,35.509532,3,18.9197916666667,26.22,14.99,0.366666666666667,11.6,17.6,3.25,84,0.707382922742463,0.899060582572669,0.416314935281152,81.9910416666667,82.16,81.83,100,100,100
"34","acacia","upepo",2021-11-01,-3.2325648,35.509532,3,21.11625,26.92,16.06,0,0,0,0,0,0.568451944241673,0.782434994716806,0.324155059428091,81.9110416666667,82.11,81.67,100,100,100
"35","acacia","upepo",2021-11-02,-3.2325648,35.509532,3,19.4645833333333,27.18,13.9,0.0125,0.4,0.6,0.5,12,0.6449902151357,0.815999584692896,0.398716933104219,81.9616666666667,82.24,81.69,100,100,100
"36","acacia","upepo",2021-11-03,-3.2325648,35.509532,3,18.100625,26.64,13.83,0.491666666666667,17,23.6,5.5,120,0.787316299139374,0.939884421241435,0.436509094914512,82.0777083333333,82.23,81.8,100,100,100
"37","acacia","upepo",2021-11-04,-3.2325648,35.509532,3,20.26,27.31,14.11,0,0,0,0,0,0.651305559571888,0.953512020829263,0.375820920037835,82.0295833333333,82.2,81.78,100,100,100
"38","acacia","upepo",2021-11-05,-3.2325648,35.509532,3,20.6927083333333,25.35,17.52,0,0,0,0,0,0.617887117906899,0.752849859716616,0.455049603149373,82.0229166666667,82.22,81.82,100,100,100
"39","acacia","upepo",2021-11-06,-3.2325648,35.509532,3,20.6266666666667,25.74,16.78,0,0,0,0,0,0.544715500655204,0.791899446783152,0.287057601949174,81.968125,82.17,81.76,100,100,100
"40","acacia","upepo",2021-11-07,-3.2325648,35.509532,3,20.7791666666667,26.84,15.26,0,0,0,0,0,0.369725166267743,0.649909348181826,0.21895836171396,81.8629166666667,82.04,81.67,100,100,100
"41","acacia","upepo",2021-11-08,-3.2325648,35.509532,3,20.3214583333333,26.39,14.25,0,0,0,0,0,0.466287722171664,0.740676079848311,0.291738852947998,81.8458333333333,82.01,81.69,100,100,100
"42","acacia","upepo",2021-11-09,-3.2325648,35.509532,3,21.0610416666667,27.66,15.29,0,0,0,0,0,0.483998538708403,0.689494223216145,0.301737796439673,81.95625,82.13,81.8,100,100,100
"43","acacia","upepo",2021-11-10,-3.2325648,35.509532,3,21.0952083333333,27.21,16.18,0,0,0,0,0,0.523860438388377,0.766238653414318,0.34590809240703,81.9995833333333,82.16,81.82,100,100,100
"44","acacia","upepo",2021-11-11,-3.2325648,35.509532,3,21.2241666666667,26.88,16.54,0,0,0,0,0,0.508173978133368,0.753907806334882,0.319321944941223,81.8764583333333,82.05,81.66,100,100,100
"45","acacia","upepo",2021-11-12,-3.2325648,35.509532,3,21.4625,27.34,15.59,0,0,0,0,0,0.49370766439548,0.739162934683166,0.316228117972477,81.8508333333333,82.03,81.63,100,100,100
"46","acacia","upepo",2021-11-13,-3.2325648,35.509532,3,20.9766666666667,26.83,16.1,0,0,0,0,0,0.51562073634353,0.698950355717014,0.347120680383924,81.89625,82.09,81.7,100,100,100
"47","acacia","upepo",2021-11-14,-3.2325648,35.509532,3,20.8985416666667,26.32,16.36,0,0,0,0,0,0.550405168937939,0.746402470523102,0.379643575772895,81.9529166666667,82.14,81.8,100,100,100
"48","acacia","upepo",2021-11-15,-3.2325648,35.509532,3,20.7335416666667,26.49,16.76,0,0,0,0,0,0.59579146987525,0.777173343024656,0.425536526203854,81.9229166666667,82.11,81.7,100,100,100
"49","acacia","upepo",2021-11-16,-3.2325648,35.509532,3,19.825625,25.43,15.81,0,0,0,0,0,0.614844584512664,0.84852008592494,0.470725512666719,81.8185416666667,81.98,81.56,100,100,100
"50","acacia","upepo",2021-11-17,-3.2325648,35.509532,3,20.983125,26.79,15.38,0,0,0,0,0,0.536920233366567,0.774862986278946,0.372160656341232,81.82625,81.99,81.65,100,100,100
"51","acacia","upepo",2021-11-18,-3.2325648,35.509532,3,20.2220833333333,27.21,16.45,0,0,0,0,0,0.598521470643092,0.786222312018489,0.390255283741265,81.94375,82.09,81.76,100,100,100
"52","acacia","upepo",2021-11-19,-3.2325648,35.509532,3,21.8447916666667,28.58,15.99,0,0,0,0,0,0.485218841532551,0.766112737282196,0.170441077310082,81.890625,82.07,81.63,100,100,100
"53","acacia","upepo",2021-11-20,-3.2325648,35.509532,3,21.8304166666667,27.76,14.38,0,0,0,0,0,0.487919882945585,0.745191881007022,0.231159734829698,81.7758333333333,81.97,81.51,100,100,100
"54","acacia","upepo",2021-11-21,-3.2325648,35.509532,3,21.726875,27.3,16.2,0,0,0,0,0,0.507029694140202,0.816777798639518,0.295286997208819,81.7716666666667,81.95,81.56,100,100,100
"55","acacia","upepo",2021-11-22,-3.2325648,35.509532,3,21.4208333333333,27.55,16.02,0,0,0,0,0,0.495927759316452,0.720669507101626,0.309294176003067,81.889375,82.03,81.68,100,100,100
"56","acacia","upepo",2021-11-23,-3.2325648,35.509532,3,19.720625,27.3,16.12,0.2,4.6,9.6,1.75,48,0.608490828855037,0.853093561288337,0.347396467304493,81.9525,82.15,81.74,100,100,100
"57","acacia","upepo",2021-11-24,-3.2325648,35.509532,3,21.3814583333333,28.52,16.52,0,0,0,0,0,0.539870663539648,0.755143910610052,0.312736605663952,81.8408333333333,82.04,81.57,100,100,100
"58","acacia","upepo",2021-11-25,-3.2325648,35.509532,3,21.0158333333333,26.93,16.04,0,0,0,0,0,0.566238385341291,0.799355938692981,0.367935481594653,81.7810416666667,81.94,81.53,100,100,100
"59","acacia","upepo",2021-11-26,-3.2325648,35.509532,3,20.595,25.24,16.21,0,0,0,0,0,0.596184304473681,0.813023145008037,0.418492014314803,81.9608333333333,82.1,81.79,100,100,100
"60","acacia","upepo",2021-11-27,-3.2325648,35.509532,3,18.9858333333333,24.53,13.47,0.870833333333333,9.4,41.8,4,36,0.669483868023129,0.960307871583743,0.427743020287568,82.0385416666667,82.23,81.75,100,100,100
"61","acacia","upepo",2021-11-28,-3.2325648,35.509532,3,20.011875,25.2,15.88,0,0,0,0,0,0.629393121911006,0.810411245101187,0.460689424097079,81.975,82.2,81.74,100,100,100
"62","acacia","upepo",2021-11-29,-3.2325648,35.509532,3,20.03875,24.21,16.7,0,0,0,0,0,0.6331741571178,0.796357905912538,0.479176785538897,81.9152083333333,82.09,81.71,100,100,100
"63","acacia","upepo",2021-11-30,-3.2325648,35.509532,3,20.1170833333333,25.02,16.1,0.00833333333333333,0.4,0.4,0.5,24,0.638017219050511,0.808301908609384,0.459654242639242,81.8872916666667,82.06,81.69,100,100,100
"64","acacia","upepo",2021-12-01,-3.2325648,35.509532,3,19.4575,25,12.39,0.025,0.6,1.2,0.5,12,0.655216577743319,0.875444968084751,0.442362876269798,81.864375,82.12,81.65,100,100,100
"65","acacia","upepo",2021-12-02,-3.2325648,35.509532,3,19.3172916666667,24.84,16.48,0.0166666666666667,0.6,0.8,0.5,12,0.701459919833396,0.882946537704838,0.434647864847393,81.9,82.06,81.68,100,100,100
"66","acacia","upepo",2021-12-03,-3.2325648,35.509532,3,18.7225,23.78,15.25,0.0166666666666667,0.2,0.8,1,12,0.701771478945899,0.888220628403756,0.484312715215786,82.0047916666667,82.27,81.81,100,100,100
"67","acacia","upepo",2021-12-04,-3.2325648,35.509532,3,19.631875,24.61,15.28,0,0,0,0,0,0.635578682153762,0.827117689912722,0.435488650594443,82.0141666666667,82.14,81.84,100,100,100
"68","acacia","upepo",2021-12-05,-3.2325648,35.509532,3,20.09375,26.03,15.93,0.15,6.8,7.2,1.5,48,0.648372719330456,0.907202006652268,0.396104542185779,82.014375,82.3,81.81,100,100,100
"69","acacia","upepo",2021-12-06,-3.2325648,35.509532,3,19.4841666666667,25.37,14.18,0,0,0,0,0,0.660865052957569,0.867518710034019,0.419225338570428,82.0439583333333,82.18,81.82,100,100,100
"70","acacia","upepo",2021-12-07,-3.2325648,35.509532,3,20.7547916666667,26.53,16.2,0,0,0,0,0,0.600296914689501,0.79373421546884,0.384556252183287,82.0327083333333,82.15,81.83,100,100,100
"71","acacia","upepo",2021-12-08,-3.2325648,35.509532,3,20.33875,25.8,15.25,0,0,0,0,0,0.633501516912078,0.777790357260208,0.433717811684918,82.0222916666667,82.18,81.82,100,100,100
"72","acacia","upepo",2021-12-09,-3.2325648,35.509532,3,18.7129166666667,24.05,14.68,0.1,2.4,4.8,2.5,24,0.775004101966073,0.935971881151945,0.597571599685716,82.061875,82.24,81.81,100,100,100
"73","acacia","upepo",2021-12-10,-3.2325648,35.509532,3,20.1210416666667,24.78,17.01,0,0,0,0,0,0.657345718439245,0.837101137432186,0.510353246289278,81.9229166666667,82.13,81.72,100,100,100
"74","acacia","upepo",2021-12-11,-3.2325648,35.509532,3,20.563125,25.04,16.6,0,0,0,0,0,0.620909143191911,0.734737897355019,0.4761196777157,81.8314583333333,81.96,81.65,100,100,100
"75","acacia","upepo",2021-12-12,-3.2325648,35.509532,3,20.4235416666667,25.22,15.49,0,0,0,0,0,0.612872438237395,0.791250959752905,0.442454468697755,81.8566666666667,82.07,81.65,100,100,100
"76","acacia","upepo",2021-12-13,-3.2325648,35.509532,3,20.1872916666667,25.73,13.1,0,0,0,0,0,0.638885327851747,0.896147198170873,0.451248389072985,81.878125,82.03,81.65,100,100,100
"77","acacia","upepo",2021-12-14,-3.2325648,35.509532,3,19.818125,24.76,14.84,0,0,0,0,0,0.671876582498755,0.836043529846937,0.532533842420263,81.8427083333333,81.99,81.65,100,100,100
"78","acacia","upepo",2021-12-15,-3.2325648,35.509532,3,19.3191666666667,24.28,16.76,0.0666666666666667,1.8,3.2,1.25,12,0.730312923678037,0.860295057520097,0.54739086826392,81.83,81.98,81.62,100,100,100
"79","acacia","upepo",2021-12-16,-3.2325648,35.509532,3,19.855625,24.84,15.84,0,0,0,0,0,0.681222435274645,0.845225414271751,0.496262915076802,81.8539583333333,81.99,81.66,100,100,100
"80","acacia","upepo",2021-12-17,-3.2325648,35.509532,3,20.52375,25.73,15.76,0,0,0,0,0,0.607119386110768,0.784535730011025,0.459414412199641,81.8858333333333,82.07,81.74,100,100,100
"81","acacia","upepo",2021-12-18,-3.2325648,35.509532,3,19.46625,26.56,13.51,0.291666666666667,9,14,2,48,0.67705525374402,0.871924307096822,0.436555310640833,81.9602083333333,82.12,81.71,100,100,100
"82","acacia","upepo",2021-12-19,-3.2325648,35.509532,3,19.5366666666667,25.79,15,0.179166666666667,5,8.6,3.25,84,0.733765494848651,0.869972869749212,0.512934254673484,81.9564583333333,82.16,81.68,100,100,100
"83","acacia","upepo",2021-12-20,-3.2325648,35.509532,3,18.82375,24.39,14.31,0.120833333333333,2.2,5.8,2,24,0.793529250743074,0.947989787732458,0.557553534275986,82.02,82.21,81.72,100,100,100
"84","acacia","upepo",2021-12-21,-3.2325648,35.509532,3,20.368125,25.29,16.37,0.00416666666666667,0.2,0.2,0.25,12,0.695744998574077,0.856358781998427,0.525544997230256,82.038125,82.17,81.85,100,100,100
"85","acacia","upepo",2021-12-22,-3.2325648,35.509532,3,20.10125,24.78,16.63,0,0,0,0,0,0.673418326169493,0.868219063509352,0.485173031574542,81.9247916666667,82.15,81.76,100,100,100
"86","acacia","upepo",2021-12-23,-3.2325648,35.509532,3,20.4772916666667,25.42,16.15,0.00416666666666667,0.2,0.2,0.25,12,0.661377874418097,0.80670196303266,0.495056449519306,81.8704166666667,81.98,81.67,100,100,100
"87","acacia","upepo",2021-12-24,-3.2325648,35.509532,3,21.3008333333333,27.14,15.81,0,0,0,0,0,0.612254091807208,0.814534711505097,0.399375309043672,81.8270833333333,81.97,81.65,100,100,100
"88","acacia","upepo",2021-12-25,-3.2325648,35.509532,3,20.71625,25.16,17.55,0,0,0,0,0,0.641673010692802,0.758691295726761,0.493074323280739,81.8991666666667,82.03,81.73,100,100,100
"89","acacia","upepo",2021-12-26,-3.2325648,35.509532,3,19.0391666666667,22.43,16.67,0.0125,0.4,0.6,0.5,12,0.729167970549692,0.876597856178077,0.615065130912698,81.9710416666667,82.09,81.82,100,100,100
"90","acacia","upepo",2021-12-27,-3.2325648,35.509532,3,20.22875,26.43,14.69,0,0,0,0,0,0.674740539120913,0.885301536168779,0.438172875907685,81.9625,82.14,81.72,100,100,100
"91","acacia","upepo",2021-12-28,-3.2325648,35.509532,3,19.794375,25.89,15.46,0.166666666666667,7,8,1.75,60,0.708550621265955,0.871848109960083,0.454779596680947,81.9641666666667,82.1,81.76,100,100,100
"92","acacia","upepo",2021-12-29,-3.2325648,35.509532,3,18.6960416666667,24.54,13.17,0.0458333333333333,1,2.2,1.25,12,0.757057432251453,0.969371012810737,0.546401175133323,81.9685416666667,82.11,81.75,100,100,100
"93","acacia","upepo",2021-12-30,-3.2325648,35.509532,3,19.65,26.57,12.05,0,0,0,0,0,0.676852605057675,0.906718817495138,0.42447984542826,81.8258333333333,81.97,81.62,100,100,100
"94","acacia","upepo",2021-12-31,-3.2325648,35.509532,3,19.1545833333333,25.16,14.46,0,0,0,0,0,0.732885211865788,0.905511581449216,0.456782050754999,81.91875,82.24,81.65,100,100,100
"95","acacia","upepo",2022-01-01,-3.2325648,35.509532,3,17.53625,24.27,13.59,0.025,0.8,1.2,0.75,12,0.804738195091188,0.949188224732449,0.524622513907112,82.0595833333333,82.24,81.81,100,100,100
"96","acacia","upepo",2022-01-02,-3.2325648,35.509532,3,19.9927083333333,26.01,13.68,0,0,0,0,0,0.665597621028088,0.909553218702682,0.44293388603464,81.873125,82.05,81.63,100,100,100
"97","acacia","upepo",2022-01-03,-3.2325648,35.509532,3,20.7558333333333,27.08,13.38,0,0,0,0,0,0.533576183001186,0.837553575512263,0.268022718570757,81.7997916666667,81.96,81.56,100,100,100
"98","acacia","upepo",2022-01-04,-3.2325648,35.509532,3,19.7460416666667,27.64,11.81,0,0,0,0,0,0.526267658229182,0.811920569840501,0.283069932655399,81.8872916666667,82.04,81.67,100,100,100
"99","acacia","upepo",2022-01-05,-3.2325648,35.509532,3,20.51875,27.59,12.52,0,0,0,0,0,0.491081557556746,0.799141865130342,0.254900083073702,81.96625,82.13,81.78,100,100,100
"100","acacia","upepo",2022-01-06,-3.2325648,35.509532,3,20.2745833333333,26.1,13.53,0,0,0,0,0,0.597302146183959,0.855871741183276,0.410105425365529,81.931875,82.08,81.74,100,100,100
"101","acacia","upepo",2022-01-07,-3.2325648,35.509532,3,20.0754166666667,26.6,13.37,0,0,0,0,0,0.561771733120166,0.773215427165424,0.356651088307619,81.8879166666667,82.03,81.67,100,100,100
"102","acacia","upepo",2022-01-08,-3.2325648,35.509532,3,20.5102083333333,28.12,12.61,0,0,0,0,0,0.541930518535889,0.801976818373579,0.31119229248794,81.90125,82.04,81.71,100,100,100
"103","acacia","upepo",2022-01-09,-3.2325648,35.509532,3,21.1908333333333,28.87,12.9,0,0,0,0,0,0.501623920713739,0.786211630990198,0.256895384204819,81.8610416666667,82.02,81.66,100,100,100
"104","acacia","upepo",2022-01-10,-3.2325648,35.509532,3,21.0870833333333,29.59,13.99,0,0,0,0,0,0.489659326989173,0.739901778940901,0.255679803024049,81.7716666666667,81.91,81.56,100,100,100
"105","acacia","upepo",2022-01-11,-3.2325648,35.509532,3,21.5529166666667,29.37,13.21,0,0,0,0,0,0.400483176105293,0.603040345634387,0.224634214941636,81.785,81.93,81.61,100,100,100
"106","acacia","upepo",2022-01-12,-3.2325648,35.509532,3,20.6070833333333,29.93,13.19,0,0,0,0,0,0.373035870171792,0.52667514647648,0.187217826798108,81.8633333333333,82.05,81.64,100,100,100
"107","acacia","upepo",2022-01-13,-3.2325648,35.509532,3,21.024375,30.52,11.52,0,0,0,0,0,0.352512028368097,0.570180569038521,0.187816068934281,81.8791666666667,82.03,81.63,100,100,100
"108","acacia","upepo",2022-01-14,-3.2325648,35.509532,3,20.98875,29.48,12.64,0,0,0,0,0,0.42204085347386,0.597906065301045,0.249211483395905,81.9229166666667,82.12,81.67,100,100,100
"109","acacia","upepo",2022-01-15,-3.2325648,35.509532,3,17.9535416666667,23.68,14.05,0.0916666666666667,1,4.4,1.75,12,0.755183978315114,0.897613598813495,0.419994582188982,81.9704166666667,82.09,81.69,100,100,100
"110","acacia","upepo",2022-01-16,-3.2325648,35.509532,3,18.2777083333333,24.44,13.7,0,0,0,0,0,0.753781798679641,0.96345855721986,0.444186750289495,81.8960416666667,82.09,81.63,100,100,100
"111","acacia","upepo",2022-01-17,-3.2325648,35.509532,3,15.7233333333333,17.38,13.93,0.179166666666667,1.2,8.6,4.75,12,0.930680343985843,0.976819177942749,0.846819236215457,82.105,82.3,81.96,100,100,100
"112","acacia","upepo",2022-01-18,-3.2325648,35.509532,3,17.3977083333333,23.6,13.19,0.0583333333333333,1,2.8,1.5,12,0.791585428777771,0.973488526817231,0.513865178096865,82.05,82.31,81.8,100,100,100
"113","acacia","upepo",2022-01-19,-3.2325648,35.509532,3,17.6704166666667,24.68,14.15,0.0583333333333333,0.8,2.8,1.75,12,0.776838591012455,0.948487685599116,0.471362199092394,82.0822916666667,82.29,81.91,100,100,100
"114","acacia","upepo",2022-01-20,-3.2325648,35.509532,3,17.6252083333333,24.58,12.48,0.00416666666666667,0.2,0.2,0.25,12,0.778781945660753,0.966750574266013,0.462999861666701,81.965625,82.19,81.69,100,100,100
"115","acacia","upepo",2022-01-21,-3.2325648,35.509532,3,17.3560416666667,22.25,14.73,0.1,2.2,4.8,1.5,24,0.784565634593882,0.905162736991035,0.614702057690555,81.941875,82.14,81.72,100,100,100
"116","acacia","upepo",2022-01-22,-3.2325648,35.509532,3,17.328125,22.34,12.94,0.120833333333333,4.4,5.8,1.25,24,0.79054695050954,0.941787998108494,0.622189657177363,81.951875,82.16,81.71,100,100,100
"117","acacia","upepo",2022-01-23,-3.2325648,35.509532,3,17.06375,21.69,13.64,0.291666666666667,3.8,14,4,48,0.817980463198145,0.898648905283561,0.661907142466718,81.958125,82.09,81.73,100,100,100
"118","acacia","upepo",2022-01-24,-3.2325648,35.509532,3,19.5089583333333,25.88,14.75,0,0,0,0,0,0.705050058682398,0.916304336779742,0.437362658157556,81.8072916666667,82.06,81.52,100,100,100
"119","acacia","upepo",2022-01-25,-3.2325648,35.509532,3,20.4520833333333,26.98,14.8,0,0,0,0,0,0.633898200104968,0.868519874509638,0.352575686418083,81.7722916666667,81.89,81.55,100,100,100
"120","acacia","upepo",2022-01-26,-3.2325648,35.509532,3,20.6783333333333,27.44,14.69,0,0,0,0,0,0.575607547417681,0.774936838141198,0.333806457745853,81.7820833333333,81.93,81.58,100,100,100
"121","acacia","upepo",2022-01-27,-3.2325648,35.509532,3,18.9945833333333,26.84,12.78,0.166666666666667,4,8,1.75,48,0.665814487816328,0.871093054900999,0.432241920620884,81.7895833333333,81.96,81.57,100,100,100
"122","acacia","upepo",2022-01-28,-3.2325648,35.509532,3,20.25875,27.01,15.22,0,0,0,0,0,0.677462824028488,0.858022236767035,0.383348052588393,81.8529166666667,82.04,81.54,100,100,100
"123","acacia","upepo",2022-01-29,-3.2325648,35.509532,3,18.1414583333333,22.11,14.89,0.1125,1.2,5.4,2.75,12,0.797763279933957,0.950501749259511,0.654178522351743,81.93375,82.18,81.69,100,100,100
"124","acacia","upepo",2022-01-30,-3.2325648,35.509532,3,18.7445833333333,24.66,15.89,0.354166666666667,10.8,17,2.5,48,0.796423577429802,0.918674367927177,0.613408600747499,81.8175,82.14,81.53,100,100,100
"125","acacia","upepo",2022-01-31,-3.2325648,35.509532,3,17.4729166666667,20.98,15.44,0.216666666666667,7.4,10.4,2,36,0.828893572206749,0.903781303949603,0.736070081428302,81.845625,82.06,81.64,100,100,100
"126","acacia","upepo",2022-02-01,-3.2325648,35.509532,3,17.6825,24.46,15.41,0.025,0.4,1.2,1,12,0.843895868629165,0.937299584125563,0.539889270132841,81.839375,81.99,81.64,100,100,100
"127","acacia","upepo",2022-02-02,-3.2325648,35.509532,3,17.7977083333333,24.11,13.69,0.279166666666667,5.8,13.4,3.25,36,0.820565999906503,0.949814241775343,0.602890906879688,81.9160416666667,82.17,81.67,100,100,100
"128","acacia","upepo",2022-02-03,-3.2325648,35.509532,3,19.570625,25.75,15.15,0,0,0,0,0,0.721456612005922,0.906876067403163,0.488474487626198,81.879375,82.06,81.68,100,100,100
"129","acacia","upepo",2022-02-04,-3.2325648,35.509532,3,19.31125,25.93,14.54,0,0,0,0,0,0.686795019221818,0.923552000303435,0.357214808790495,81.8939583333333,82.02,81.69,100,100,100
"130","acacia","upepo",2022-02-05,-3.2325648,35.509532,3,17.915625,23.4,13.5,0,0,0,0,0,0.749262873393523,0.886647673617505,0.556281654232059,81.94375,82.09,81.74,100,100,100
"131","acacia","upepo",2022-02-06,-3.2325648,35.509532,3,18.506875,26.67,12.99,0,0,0,0,0,0.732615057234031,0.926568315920846,0.425438875631164,81.8835416666667,82.12,81.64,100,100,100
"132","acacia","upepo",2022-02-07,-3.2325648,35.509532,3,16.2672916666667,18.32,14.46,0.0958333333333333,0.6,4.6,4.25,12,0.890666712508889,0.939612507382546,0.788626454537317,82.0622916666667,82.23,81.9,100,100,100
