"site_name","station_name","date","latitude","longitude","period","air_temp_mean","air_temp_max","air_temp_min","precip_mean","precip_max","precip_total","precip_max_hourly_mean","precip_max_hourly_max","relative_humidity_mean","relative_humidity_max","relative_humidity_min","atmospheric_pressure_mean","atmospheric_pressure_max","atmospheric_pressure_min","battery_percent_mean","battery_percent_max","battery_percent_min"
"acacia","upepo","2022-05-16",-3.232531,35.5095277,4,17.9625531914894,22.11,15.14,0.00425531914893617,0.2,0.2,0.25531914893617,12,0.753853708348545,0.907292392053162,0.624101348910283,82.2836170212766,82.47,82.15,100,100,100
"acacia","upepo","2022-05-17",-3.232531,35.5095277,4,17.7631914893617,21.22,14.45,0,0,0,0,0,0.788321876221152,0.946740777547949,0.685251478752429,82.1763829787234,82.36,82.05,100,100,100
"acacia","upepo","2022-05-18",-3.232531,35.5095277,4,17.2948936170213,21.72,14.3,0.00425531914893617,0.2,0.2,0.25531914893617,12,0.743463419078841,0.91304773866972,0.555066563664071,82.1195744680851,82.3,82,100,100,100
"acacia","upepo","2022-05-19",-3.232531,35.5095277,4,17.2214893617021,21.77,14.15,0,0,0,0,0,0.75582786233739,0.914464814675152,0.632961320439605,82.1334042553191,82.32,81.99,100,100,100
"acacia","upepo","2022-05-20",-3.232531,35.5095277,4,18.0459574468085,22.8,14.86,0,0,0,0,0,0.739904595042796,0.906677717797134,0.614691640851996,82.0968085106383,82.26,81.98,100,100,100
"acacia","upepo","2022-05-21",-3.232531,35.5095277,4,18.2757446808511,23.98,15.14,0,0,0,0,0,0.732490989636845,0.878337040887266,0.534761709671594,82.146170212766,82.35,81.98,100,100,100
"acacia","upepo","2022-05-22",-3.232531,35.5095277,4,18.7648936170213,24.83,15.17,0,0,0,0,0,0.745321325065603,0.910082464572719,0.54639091094305,82.0974468085106,82.33,81.96,100,100,100
"acacia","upepo","2022-05-23",-3.232531,35.5095277,4,19.9806382978723,25.25,15.36,0,0,0,0,0,0.568497211290473,0.813233880647527,0.252066121648903,82.0651063829787,82.27,81.9,100,100,100
"acacia","upepo","2022-05-24",-3.232531,35.5095277,4,19.4197872340426,24.47,15.1,0,0,0,0,0,0.611612199059307,0.798841067669992,0.420051403706585,82.0897872340425,82.27,81.93,100,100,100
"acacia","upepo","2022-05-25",-3.232531,35.5095277,4,18.3946808510638,22.58,15.89,0.0297872340425532,1.4,1.4,0.765957446808511,36,0.731147672587572,0.856957508753045,0.58495486519756,82.2527659574468,82.42,82.08,100,100,100
"acacia","upepo","2022-05-26",-3.232531,35.5095277,4,18.8359574468085,22.98,15.84,0,0,0,0,0,0.741520282503615,0.860239286762105,0.602678563082393,82.2808510638298,82.49,82.1,100,100,100
"acacia","upepo","2022-05-27",-3.232531,35.5095277,4,18.423829787234,22.98,15.84,0,0,0,0,0,0.763140035694752,0.881268417226058,0.59091028344824,82.1797872340425,82.38,82,100,100,100
"acacia","upepo","2022-05-28",-3.232531,35.5095277,4,18.3348936170213,21.9,16.01,0,0,0,0,0,0.765793947853567,0.874046818940863,0.618055508633413,82.0972340425532,82.28,81.92,100,100,100
"acacia","upepo","2022-05-29",-3.232531,35.5095277,4,16.8451063829787,22.23,14.52,0,0,0,0,0,0.818187629928044,0.940426362017897,0.603507668867534,82.14,82.3,81.99,100,100,100
"acacia","upepo","2022-05-30",-3.232531,35.5095277,4,16.5982978723404,21.81,13.75,0,0,0,0,0,0.794718813992611,0.904792140750333,0.620312283585804,82.2093617021277,82.39,82.07,100,100,100
"acacia","upepo","2022-05-31",-3.232531,35.5095277,4,16.8086956521739,20.48,14.24,0,0,0,0,0,0.782703970670903,0.927927762825777,0.626962991451017,82.1236956521739,82.29,81.99,100,100,100
"acacia","upepo","2022-06-01",-3.232531,35.5095277,4,16.82,20.67,14.46,0,0,0,0,0,0.804087059998663,0.926683802057782,0.652504241475642,82.0646808510638,82.25,81.95,100,100,100
"acacia","upepo","2022-06-02",-3.232531,35.5095277,4,16.2636170212766,20.27,13.77,0,0,0,0,0,0.774460556823116,0.884553092855382,0.61452144907438,82.0982978723404,82.25,82,100,100,100
"acacia","upepo","2022-06-03",-3.232531,35.5095277,4,16.2882978723404,21.64,13.03,0,0,0,0,0,0.725012167589031,0.882251060881984,0.546046698916925,82.1402127659574,82.33,82.01,100,100,100
"acacia","upepo","2022-06-04",-3.232531,35.5095277,4,16.0970212765957,21.17,12.53,0,0,0,0,0,0.718829861607708,0.900598047037015,0.522937518588537,82.0885106382979,82.25,81.97,100,100,100
"acacia","upepo","2022-06-05",-3.232531,35.5095277,4,17.8157446808511,23.07,12.33,0,0,0,0,0,0.655684441640537,0.863007113889589,0.463339777312957,82.0885106382979,82.24,81.97,100,100,100
"acacia","upepo","2022-06-06",-3.232531,35.5095277,4,16.9563829787234,20.85,14.96,0,0,0,0,0,0.801404788921291,0.91374293297261,0.631107660718213,82.0957446808511,82.27,81.97,100,100,100
"acacia","upepo","2022-06-07",-3.232531,35.5095277,4,14.8210638297872,16.35,12.95,0.025531914893617,0.2,1.2,1.53191489361702,12,0.862991445742423,0.953913888476395,0.809395568443087,82.1270212765957,82.33,82.01,100,100,100
"acacia","upepo","2022-06-08",-3.232531,35.5095277,4,15.9895744680851,18.91,13.66,0,0,0,0,0,0.765939556029245,0.862101508816048,0.650732847149202,82.1459574468085,82.33,82.02,100,100,100
"acacia","upepo","2022-06-09",-3.232531,35.5095277,4,16.378085106383,19.6,13.87,0,0,0,0,0,0.773881650003629,0.899028010946307,0.67193660962496,82.1155319148936,82.26,81.95,100,100,100
"acacia","upepo","2022-06-10",-3.232531,35.5095277,4,16.2348936170213,20.52,13.76,0,0,0,0,0,0.76895629165336,0.871139091461045,0.625832291154416,82.1802127659574,82.32,82.05,100,100,100
"acacia","upepo","2022-06-11",-3.232531,35.5095277,4,17.4574468085106,22.16,14.51,0,0,0,0,0,0.712870022434879,0.842093146980803,0.558858314347189,82.2140425531915,82.38,82.09,100,100,100
"acacia","upepo","2022-06-12",-3.232531,35.5095277,4,16.3778723404255,19.22,13.74,0,0,0,0,0,0.781956885310912,0.902833704565246,0.685539842689384,82.1514893617021,82.32,82.01,100,100,100
"acacia","upepo","2022-06-13",-3.232531,35.5095277,4,16.0482978723404,20.2,13.62,0,0,0,0,0,0.788074986132491,0.912474163940337,0.629868146352292,82.1393617021277,82.32,82.03,100,100,100
"acacia","upepo","2022-06-14",-3.232531,35.5095277,4,17.5010638297872,23.34,13.47,0,0,0,0,0,0.716092301899322,0.881546350613843,0.487439612174771,82.0853191489362,82.24,81.9,100,100,100
"acacia","upepo","2022-06-15",-3.232531,35.5095277,4,17.328085106383,22.8,13.26,0,0,0,0,0,0.744586873943855,0.878851618094271,0.574675652164406,82.0657446808511,82.21,81.94,100,100,100
"acacia","upepo","2022-06-16",-3.232531,35.5095277,4,18.4004255319149,24.05,14.01,0,0,0,0,0,0.652835468164648,0.914701845139432,0.415913125649137,82.0565957446808,82.27,81.93,100,100,100
"acacia","upepo","2022-06-17",-3.232531,35.5095277,4,17.3306382978723,21.48,14.36,0,0,0,0,0,0.684807230717905,0.838104021711241,0.516133845392869,82.0102127659574,82.19,81.88,100,100,100
"acacia","upepo","2022-06-18",-3.232531,35.5095277,4,16.8653191489362,21.87,13.84,0,0,0,0,0,0.728665951628516,0.880179709796576,0.543103232121148,82.0291489361702,82.22,81.92,100,100,100
"acacia","upepo","2022-06-19",-3.232531,35.5095277,4,16.3189361702128,21.31,13.63,0,0,0,0,0,0.739429481290312,0.83803101915923,0.577205377089537,82.0902127659574,82.24,81.95,100,100,100
"acacia","upepo","2022-06-20",-3.232531,35.5095277,4,17.003829787234,22.52,12.82,0,0,0,0,0,0.675988124740279,0.925555904823834,0.422582191663484,82.2431914893617,82.42,82.1,100,100,100
"acacia","upepo","2022-06-21",-3.232531,35.5095277,4,16.3925531914894,21.39,12.65,0,0,0,0,0,0.661785208575333,0.912678937384053,0.457579365285071,82.1712765957447,82.38,82.01,100,100,100
"acacia","upepo","2022-06-22",-3.232531,35.5095277,4,16.6565957446808,21.69,12.99,0,0,0,0,0,0.722417968262094,0.9296157245883,0.553508482081856,82.0795744680851,82.26,81.97,100,100,100
"acacia","upepo","2022-06-23",-3.232531,35.5095277,4,14.8617021276596,18.24,13.18,0,0,0,0,0,0.802965977266684,0.918428754843483,0.662474477347288,82.1321276595745,82.3,81.95,100,100,100
"acacia","upepo","2022-06-24",-3.232531,35.5095277,4,14.6029787234043,18.72,12.25,0,0,0,0,0,0.786612731699466,0.945393172857332,0.634505447208252,82.1595744680851,82.33,82.05,100,100,100
"acacia","upepo","2022-06-25",-3.232531,35.5095277,4,14.9046808510638,17.9,12.24,0,0,0,0,0,0.762061363236221,0.933373596597445,0.653850080515649,82.1757446808511,82.32,82.04,100,100,100
"acacia","upepo","2022-06-26",-3.232531,35.5095277,4,14.9514893617021,17.73,13.24,0,0,0,0,0,0.753634764249964,0.876152219715298,0.643625718055784,82.2893617021277,82.47,82.11,100,100,100
"acacia","upepo","2022-06-27",-3.232531,35.5095277,4,14.1414893617021,16.18,12.61,0,0,0,0,0,0.790569364942008,0.885601751571508,0.697568567689537,82.33,82.5,82.17,100,100,100
"acacia","upepo","2022-06-28",-3.232531,35.5095277,4,13.8406382978723,16.31,12.03,0,0,0,0,0,0.778678592297008,0.878006590309952,0.682141037984241,82.2846808510638,82.41,82.16,100,100,100
"acacia","upepo","2022-06-29",-3.232531,35.5095277,4,15.2470212765957,19.75,12.65,0,0,0,0,0,0.736088118052268,0.846482592137749,0.593335880665531,82.3097872340425,82.48,82.21,100,100,100
"acacia","upepo","2022-06-30",-3.232531,35.5095277,4,14.5397872340426,17.76,12.64,0,0,0,0,0,0.762391778695902,0.859030008270974,0.62124268719756,82.2912765957447,82.45,82.17,100,100,100
"acacia","upepo","2022-07-01",-3.232531,35.5095277,4,14.5923404255319,17.67,11.87,0,0,0,0,0,0.740364950530919,0.878795454599866,0.620815957474585,82.3014893617021,82.44,82.18,100,100,100
"acacia","upepo","2022-07-02",-3.232531,35.5095277,4,15.5514893617021,20.76,12.06,0.00425531914893617,0.2,0.2,0.25531914893617,12,0.645817738336598,0.839317441660779,0.422549365687684,82.3376595744681,82.51,82.2,100,100,100
"acacia","upepo","2022-07-03",-3.232531,35.5095277,4,15.3804347826087,20.79,11.85,0,0,0,0,0,0.679408794392458,0.876959721059667,0.478989904904106,82.3921739130435,82.59,82.3,100,100,100
"acacia","upepo","2022-07-04",-3.232531,35.5095277,4,15.0568085106383,20.83,12.15,0,0,0,0,0,0.670772691706246,0.813777774870382,0.501681883643524,82.3329787234043,82.51,82.21,100,100,100
"acacia","upepo","2022-07-05",-3.232531,35.5095277,4,15.7376595744681,22.08,11.93,0,0,0,0,0,0.707157097074516,0.890264237041626,0.494921608766796,82.2174468085106,82.39,82.08,100,100,100
"acacia","upepo","2022-07-06",-3.232531,35.5095277,4,15.9593617021277,20.48,11.44,0,0,0,0,0,0.703846352399507,0.893643476036756,0.558408390000111,82.2374468085106,82.43,82.12,100,100,100
"acacia","upepo","2022-07-07",-3.232531,35.5095277,4,16.1612765957447,21.19,12.71,0,0,0,0,0,0.716821260207935,0.911382031004478,0.529765647662247,82.2931914893617,82.49,82.18,100,100,100
"acacia","upepo","2022-07-08",-3.232531,35.5095277,4,14.7602127659574,18.33,12.77,0,0,0,0,0,0.786988484946719,0.946905770813198,0.615049228955017,82.3425531914894,82.49,82.23,100,100,100
"acacia","upepo","2022-07-09",-3.232531,35.5095277,4,14.7968085106383,18.86,12.3,0,0,0,0,0,0.694750792714736,0.891922392030747,0.5109005717329,82.2974468085106,82.45,82.17,100,100,100
"acacia","upepo","2022-07-10",-3.232531,35.5095277,4,15.2687234042553,19.82,12.49,0,0,0,0,0,0.676550182400511,0.82882494067399,0.4695899163939,82.2455319148936,82.4,82.15,100,100,100
"acacia","upepo","2022-07-11",-3.232531,35.5095277,4,15.9314893617021,20.48,12.16,0,0,0,0,0,0.691460420109114,0.893984438738941,0.533103487401753,82.2163829787234,82.45,82.08,100,100,100
"acacia","upepo","2022-07-12",-3.232531,35.5095277,4,13.9768085106383,16.05,12.09,0,0,0,0,0,0.81506442129694,0.931052543280687,0.721514165525895,82.311914893617,82.49,82.12,100,100,100
"acacia","upepo","2022-07-13",-3.232531,35.5095277,4,16.7576595744681,21.75,13.11,0,0,0,0,0,0.604261482994977,0.829182363313845,0.397381596715453,82.3614893617021,82.6,82.24,100,100,100
"acacia","upepo","2022-07-14",-3.232531,35.5095277,4,16.8414893617021,22.27,13.27,0,0,0,0,0,0.682988982539127,0.819003839511982,0.509332544665767,82.2070212765957,82.37,82.07,100,100,100
"acacia","upepo","2022-07-15",-3.232531,35.5095277,4,16.1885106382979,19.8,13.57,0,0,0,0,0,0.770998725526651,0.923817306952926,0.585431778273848,82.1865957446809,82.37,82.05,100,100,100
"acacia","upepo","2022-07-16",-3.232531,35.5095277,4,16.3787234042553,21.2,13.44,0,0,0,0,0,0.718505768414674,0.906351305331441,0.509014638464842,82.2229787234043,82.42,82.11,100,100,100
"acacia","upepo","2022-07-17",-3.232531,35.5095277,4,15.4634042553191,19.59,13.32,0,0,0,0,0,0.728939284938213,0.841974901965987,0.557894193011136,82.2221276595745,82.39,82.1,100,100,100
"acacia","upepo","2022-07-18",-3.232531,35.5095277,4,15.0136170212766,18.02,12.56,0,0,0,0,0,0.719792109664334,0.82593040586786,0.604863670287549,82.26,82.43,82.16,100,100,100
"acacia","upepo","2022-07-19",-3.232531,35.5095277,4,15.0878723404255,19.34,12.5,0,0,0,0,0,0.718799730230453,0.900301913442976,0.514692826034115,82.2695744680851,82.48,82.11,100,100,100
"acacia","upepo","2022-07-20",-3.232531,35.5095277,4,15.093829787234,19.68,12.75,0,0,0,0,0,0.773463038812272,0.932795329934697,0.512097510454113,82.2165957446809,82.38,82.11,100,100,100
"acacia","upepo","2022-07-21",-3.232531,35.5095277,4,15.2991489361702,19.26,11.44,0,0,0,0,0,0.698744814394329,0.883435504612749,0.542360505122467,82.213829787234,82.38,82.07,100,100,100
"acacia","upepo","2022-07-22",-3.232531,35.5095277,4,14.9272340425532,20.83,10.82,0,0,0,0,0,0.740803563704569,0.976694986509701,0.481436010863512,82.1989361702128,82.38,82.07,100,100,100
"acacia","upepo","2022-07-23",-3.232531,35.5095277,4,15.5017021276596,19.91,12.39,0,0,0,0,0,0.709605257606859,0.86163864108653,0.552084173543833,82.1891489361702,82.36,82.05,100,100,100
"acacia","upepo","2022-07-24",-3.232531,35.5095277,4,15.5495744680851,21.49,12.4,0,0,0,0,0,0.69663300021584,0.836513733232895,0.499610864718124,82.1342553191489,82.3,82.04,100,100,100
"acacia","upepo","2022-07-25",-3.232531,35.5095277,4,15.9297872340426,20.95,13.04,0,0,0,0,0,0.687819428850363,0.812636650444994,0.526734801286457,82.1729787234043,82.35,82.05,100,100,100
"acacia","upepo","2022-07-26",-3.232531,35.5095277,4,15.72,20.62,13.26,0,0,0,0,0,0.69995197166862,0.829682387169053,0.493703923504017,82.1453191489362,82.36,82.01,100,100,100
"acacia","upepo","2022-07-27",-3.232531,35.5095277,4,15.8551063829787,20.32,12.19,0,0,0,0,0,0.706125260687999,0.808207002179419,0.563951555396267,82.0374468085106,82.22,81.92,100,100,100
"acacia","upepo","2022-07-28",-3.232531,35.5095277,4,15.8110638297872,21.41,11.94,0,0,0,0,0,0.745838524233639,0.886909194899174,0.559160240161768,82.0395744680851,82.21,81.88,100,100,100
"acacia","upepo","2022-07-29",-3.232531,35.5095277,4,15.7393617021277,20.01,13,0,0,0,0,0,0.773475901857551,0.873292514255262,0.619779911022118,82.0993617021277,82.26,81.97,100,100,100
"acacia","upepo","2022-07-30",-3.232531,35.5095277,4,15.4263829787234,19.16,13.52,0,0,0,0,0,0.824044258100234,0.930718866950507,0.684049367026422,82.1282978723404,82.29,82,100,100,100
"acacia","upepo","2022-07-31",-3.232531,35.5095277,4,16.2574468085106,20.32,13.4,0,0,0,0,0,0.772756948185151,0.927594440288309,0.633186679384648,82.1182978723404,82.27,81.98,100,100,100
"acacia","upepo","2022-08-01",-3.232531,35.5095277,4,15.4074468085106,18.26,13.35,0.0127659574468085,0.6,0.6,0.765957446808511,36,0.826731919685722,0.96692077785185,0.702094931975124,82.1840425531915,82.32,82.06,100,100,100
"acacia","upepo","2022-08-02",-3.232531,35.5095277,4,15.3629787234043,18.83,13.25,0,0,0,0,0,0.760877767663135,0.900110650140465,0.619110104383703,82.211914893617,82.36,82.1,100,100,100
"acacia","upepo","2022-08-03",-3.232531,35.5095277,4,15.2878723404255,19.3,12.63,0,0,0,0,0,0.73140657391937,0.882387262285815,0.573510082699159,82.1723404255319,82.34,81.99,100,100,100
"acacia","upepo","2022-08-04",-3.232531,35.5095277,4,15.1944680851064,19.4,12.17,0,0,0,0,0,0.75820918834523,0.926393585332606,0.57928082789848,82.1685106382979,82.32,82.02,100,100,100
"acacia","upepo","2022-08-05",-3.232531,35.5095277,4,15.4897872340426,20.56,11.65,0,0,0,0,0,0.707998546750033,0.937945574198884,0.48041419433672,82.2006382978723,82.41,82.07,100,100,100
"acacia","upepo","2022-08-06",-3.232531,35.5095277,4,16.4514893617021,22.24,12.56,0,0,0,0,0,0.661777630082673,0.849999984723293,0.46697001929027,82.1536170212766,82.38,82.04,100,100,100
"acacia","upepo","2022-08-07",-3.232531,35.5095277,4,14.1202127659574,18.48,12.08,0,0,0,0,0,0.749924115831762,0.887723270202537,0.595648377680888,82.0940425531915,82.26,81.95,100,100,100
"acacia","upepo","2022-08-08",-3.232531,35.5095277,4,15.2731914893617,20.04,11.94,0,0,0,0,0,0.682834301344147,0.868903941977281,0.506158607723686,82.1093617021277,82.29,81.92,100,100,100
"acacia","upepo","2022-08-09",-3.232531,35.5095277,4,15.8331914893617,20.94,11.87,0,0,0,0,0,0.667286834737857,0.892485725499575,0.45916049337868,82.1276595744681,82.32,81.99,100,100,100
"acacia","upepo","2022-08-10",-3.232531,35.5095277,4,14.7321276595745,19.16,12.12,0,0,0,0,0,0.73672831263708,0.864030319913691,0.574612170494556,82.1334042553191,82.32,82.01,100,100,100
"acacia","upepo","2022-08-11",-3.232531,35.5095277,4,15.358085106383,19.01,12.27,0,0,0,0,0,0.762245916791619,0.930131875325578,0.576688116985105,82.1004255319149,82.3,81.97,100,100,100
"acacia","upepo","2022-08-12",-3.232531,35.5095277,4,15.6257446808511,20.28,12.09,0,0,0,0,0,0.717180881139575,0.897041274743135,0.532116030424302,82.0882978723404,82.27,81.97,100,100,100
"acacia","upepo","2022-08-13",-3.232531,35.5095277,4,15.4840425531915,20.55,12.09,0,0,0,0,0,0.747111411563093,0.921862199269564,0.546073916213279,82.0451063829787,82.23,81.91,100,100,100
"acacia","upepo","2022-08-14",-3.232531,35.5095277,4,16.7308510638298,22.64,12.68,0,0,0,0,0,0.725850852365187,0.906109492441505,0.544967985825797,81.9917021276596,82.16,81.8,100,100,100
"acacia","upepo","2022-08-15",-3.232531,35.5095277,4,17.3957446808511,22.73,14.06,0,0,0,0,0,0.753252810207181,0.915450058157152,0.551775932607655,81.9636170212766,82.17,81.82,100,100,100
"acacia","upepo","2022-08-16",-3.232531,35.5095277,4,16.9531914893617,23.62,13.64,0,0,0,0,0,0.744754232352642,0.903806096969361,0.51670072296336,82.048085106383,82.19,81.92,100,100,100
"acacia","upepo","2022-08-17",-3.232531,35.5095277,4,16.02,20.57,12.84,0,0,0,0,0,0.692424184016558,0.879781702535996,0.490796442672339,82.1102127659574,82.3,81.97,100,100,100
"acacia","upepo","2022-08-18",-3.232531,35.5095277,4,16.4895744680851,21.95,11.77,0,0,0,0,0,0.614412687438337,0.813434710040334,0.420862470572809,82.1253191489362,82.34,81.97,100,100,100
"acacia","upepo","2022-08-19",-3.232531,35.5095277,4,18.2253191489362,23.67,12.58,0,0,0,0,0,0.551148011952237,0.828336401116888,0.342428043051718,82.1046808510638,82.26,81.94,100,100,100
"acacia","upepo","2022-08-20",-3.232531,35.5095277,4,19.2257446808511,26.61,10.9,0,0,0,0,0,0.489084969087586,0.778096660368063,0.252620845354434,82.1523404255319,82.31,82.01,100,100,100
"acacia","upepo","2022-08-21",-3.232531,35.5095277,4,18.6521276595745,24.98,12.03,0,0,0,0,0,0.53561796771303,0.763213498038186,0.33495756617877,82.1923404255319,82.36,82.05,100,100,100
"acacia","upepo","2022-08-22",-3.232531,35.5095277,4,16.4451063829787,21.33,13.15,0,0,0,0,0,0.662839651355998,0.858819366915027,0.461563595908907,82.1753191489362,82.4,82,100,100,100
"acacia","upepo","2022-08-23",-3.232531,35.5095277,4,15.6231914893617,19.36,12.92,0,0,0,0,0,0.665740322805599,0.816751965828114,0.506770351841808,82.2472340425532,82.42,82,100,100,100
"acacia","upepo","2022-08-24",-3.232531,35.5095277,4,16.5853191489362,21.32,12.28,0,0,0,0,0,0.578724779046398,0.824517722196897,0.420531704371718,82.2882978723404,82.48,82.13,100,100,100
"acacia","upepo","2022-08-25",-3.232531,35.5095277,4,16.5227659574468,20.2,13.28,0,0,0,0,0,0.654916455491602,0.817447427168381,0.537290210747492,82.1559574468085,82.42,82,100,100,100
"acacia","upepo","2022-08-26",-3.232531,35.5095277,4,16.8402127659574,21.93,12.95,0,0,0,0,0,0.694982374271021,0.933803265388347,0.478253112468314,82.0317021276596,82.24,81.9,100,100,100
"acacia","upepo","2022-08-27",-3.232531,35.5095277,4,15.9440425531915,20.84,12.48,0,0,0,0,0,0.729117206752011,0.938816203111879,0.522995786698732,82.0317021276596,82.22,81.9,100,100,100
"acacia","upepo","2022-08-28",-3.232531,35.5095277,4,15.61,20.84,12.13,0,0,0,0,0,0.740693900826536,0.9329259554364,0.529047241575128,81.9934042553191,82.15,81.88,100,100,100
"acacia","upepo","2022-08-29",-3.232531,35.5095277,4,17.5525531914894,24.88,12.17,0,0,0,0,0,0.669027429967775,0.864706254623021,0.421522529880551,82.046170212766,82.27,81.87,100,100,100
"acacia","upepo","2022-08-30",-3.232531,35.5095277,4,17.5013043478261,22.41,13.09,0,0,0,0,0,0.666035314140209,0.873484276658652,0.506745313500201,82.1067391304348,82.32,81.98,100,100,100
"acacia","upepo","2022-08-31",-3.232531,35.5095277,4,16.3846808510638,20.26,13.38,0.0212765957446809,1,1,1.27659574468085,60,0.712570225272292,0.868839623469141,0.554596197170519,82.1521276595745,82.33,82.03,100,100,100
"acacia","upepo","2022-09-01",-3.232531,35.5095277,4,17.5706382978723,22.8,13.5,0,0,0,0,0,0.595904719219703,0.792257007697486,0.393692479399957,82.1117021276596,82.32,81.95,100,100,100
"acacia","upepo","2022-09-02",-3.232531,35.5095277,4,16.01,20.56,13.49,0,0,0,0,0,0.684167524604859,0.803102273476448,0.539535734603632,82.0972340425532,82.27,81.97,100,100,100
"acacia","upepo","2022-09-03",-3.232531,35.5095277,4,17.6159574468085,23.63,13.34,0,0,0,0,0,0.607515320197619,0.822197903265615,0.383579952372534,82.2121276595745,82.42,82.09,100,100,100
"acacia","upepo","2022-09-04",-3.232531,35.5095277,4,18.3,24.47,11.64,0,0,0,0,0,0.577799419330916,0.835137554594038,0.405730647112343,82.2106382978723,82.4,82.07,100,100,100
"acacia","upepo","2022-09-05",-3.232531,35.5095277,4,18.9446808510638,25.43,12.83,0,0,0,0,0,0.557678724710857,0.776466440181282,0.367303978175301,82.2074468085106,82.42,82.02,100,100,100
"acacia","upepo","2022-09-06",-3.232531,35.5095277,4,18.5527659574468,24.3,12.26,0,0,0,0,0,0.636318814191946,0.843070109290482,0.461101861013056,82.1555319148936,82.4,81.92,100,100,100
"acacia","upepo","2022-09-07",-3.232531,35.5095277,4,15.7146808510638,19.34,13.48,0,0,0,0,0,0.765542781844861,0.917591170936093,0.581878642235911,82.1342553191489,82.33,81.96,100,100,100
"acacia","upepo","2022-09-08",-3.232531,35.5095277,4,16.0142553191489,20.96,12.78,0,0,0,0,0,0.734010375521425,0.927305787091488,0.523990811026069,82.0897872340425,82.31,81.95,100,100,100
"acacia","upepo","2022-09-09",-3.232531,35.5095277,4,15.8293617021277,18.9,12.88,0,0,0,0,0,0.695137067069528,0.856604780494875,0.567306912924025,82.1142553191489,82.32,81.97,100,100,100
"acacia","upepo","2022-09-10",-3.232531,35.5095277,4,17.0997872340426,23.04,13.37,0.0723404255319149,3.4,3.4,4.34042553191489,204,0.666807153115326,0.809634997987949,0.475504404201721,82.1765957446809,82.39,82.04,100,100,100
"acacia","upepo","2022-09-11",-3.232531,35.5095277,4,17.6202127659574,24.43,11.78,0,0,0,0,0,0.684024683048281,0.870161763365466,0.452949670092653,82.0908510638298,82.3,81.89,100,100,100
"acacia","upepo","2022-09-12",-3.232531,35.5095277,4,18.3706382978723,24.91,13.66,0,0,0,0,0,0.658951065143726,0.883862051726029,0.46282512124949,81.9855319148936,82.15,81.86,100,100,100
"acacia","upepo","2022-09-13",-3.232531,35.5095277,4,16.5702127659574,20.86,13.41,0,0,0,0,0,0.740212430591517,0.884820256173238,0.586885723402623,82.0253191489362,82.22,81.88,100,100,100
"acacia","upepo","2022-09-14",-3.232531,35.5095277,4,17.4759574468085,22.44,13.87,0,0,0,0,0,0.648167750016378,0.83841938099487,0.440742456296398,82.2144680851064,82.45,82.06,100,100,100
"acacia","upepo","2022-09-15",-3.232531,35.5095277,4,16.9265957446809,20.94,13.78,0,0,0,0,0,0.665072428589641,0.813488759770206,0.515541508025002,82.2457446808511,82.46,82.08,100,100,100
"acacia","upepo","2022-09-16",-3.232531,35.5095277,4,16.7112765957447,22.08,12.84,0,0,0,0,0,0.681370067089749,0.869864508672126,0.474382262275124,82.1946808510638,82.46,82.06,100,100,100
"acacia","upepo","2022-09-17",-3.232531,35.5095277,4,16.8140425531915,22.19,12.95,0,0,0,0,0,0.70879524488038,0.933132911285412,0.531565844771956,82.0276595744681,82.25,81.88,100,100,100
"acacia","upepo","2022-09-18",-3.232531,35.5095277,4,17.2068085106383,22.63,13.81,0,0,0,0,0,0.70362724320895,0.855637082731163,0.540927714226265,82.05,82.24,81.89,100,100,100
"acacia","upepo","2022-09-19",-3.232531,35.5095277,4,18.69,24.92,14.18,0,0,0,0,0,0.671887258209811,0.891032055955055,0.44241640115765,82.0897872340426,82.31,81.91,100,100,100
"acacia","upepo","2022-09-20",-3.232531,35.5095277,4,19.7763829787234,25.32,14.96,0,0,0,0,0,0.635541974280498,0.909624323487221,0.37265654278511,82.0457446808511,82.25,81.91,100,100,100
"acacia","upepo","2022-09-21",-3.232531,35.5095277,4,19.9951063829787,27.72,14.75,0,0,0,0,0,0.579069180917482,0.809851028921737,0.29753469490552,81.9610638297872,82.17,81.82,100,100,100
"acacia","upepo","2022-09-22",-3.232531,35.5095277,4,17.7257446808511,23.6,14.12,0,0,0,0,0,0.672022432225743,0.870276901446474,0.456179193038373,82.02,82.2,81.88,100,100,100
"acacia","upepo","2022-09-23",-3.232531,35.5095277,4,18.2153191489362,23.4,13.72,0,0,0,0,0,0.598767175297085,0.7916555977146,0.394968710339006,82.08,82.28,81.95,100,100,100
"acacia","upepo","2022-09-24",-3.232531,35.5095277,4,18.3278723404255,23.71,13.89,0,0,0,0,0,0.623212485622415,0.801391557542581,0.419295357664501,82.0834042553192,82.31,81.94,100,100,100
"acacia","upepo","2022-09-25",-3.232531,35.5095277,4,18.15,23.12,14.15,0,0,0,0,0,0.612458299363327,0.784269824111232,0.448019582181237,82.088085106383,82.33,81.95,100,100,100
"acacia","upepo","2022-09-26",-3.232531,35.5095277,4,18.2625531914894,22.44,14.7,0,0,0,0,0,0.66122927896089,0.854395011447004,0.465220235292791,82.1129787234043,82.35,82,100,100,100
"acacia","upepo","2022-09-27",-3.232531,35.5095277,4,17.7691489361702,22.84,13.5,0,0,0,0,0,0.644902816735827,0.880439402738607,0.415827797987928,82.1434042553192,82.39,81.98,100,100,100
